customer_id,product_id,transaction_type,category,amount,purchase_date,payment_mode
5740551,4048525,Fine Dining,Michelin Star Restaurant,4086,1/1/2023,Amex Platinum
13045441,15440363,Fine Dining,Michelin Star Restaurant,4086,5/15/2023,Amex Platinum
5678141,4452746,Fine Dining,Michelin Star Restaurant,4110,2/14/2023,Corporate credit card
389284,7146945,Fine Dining,Michelin Star Restaurant,4112,1/1/2023,Amex Platinum
13918195,8255459,Fine Dining,Michelin Star Restaurant,4113,6/15/2023,Amex Platinum
3622706,3996168,Fine Dining,Michelin Star Restaurant,4170,1/28/2023,Amex Platinum
9175864,4447254,Travel Booking,International Flight,28216,1/1/2023,Corporate credit card
15011216,6514747,Fine Dining,Michelin Star Restaurant,4188,2/2/2023,Corporate credit card
1935169,10839917,Fine Dining,Michelin Star Restaurant,4188,6/15/2023,Corporate credit card
9395682,1459177,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
7843061,6984059,Technology Investment,IPhone,50696,6/15/2023,Corporate credit card
1953427,4073294,Fine Dining,Michelin Star Restaurant,4203,1/1/2023,Corporate credit card
9318204,2450715,Fine Dining,Michelin Star Restaurant,4206,1/1/2023,Amex Platinum
3556452,10163182,Health Insurance Premium,Healthify,48775,6/15/2023,Amex Platinum
6850185,900040,Fine Dining,Michelin Star Restaurant,4208,1/4/2023,Amex Platinum
7553846,4463224,Fine Dining,Michelin Star Restaurant,4250,1/1/2023,Corporate credit card
14593148,3565618,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
14758391,2417759,Fine Dining,Michelin Star Restaurant,4252,1/1/2023,Amex Platinum
11688850,15192919,Fine Dining,Michelin Star Restaurant,4327,1/1/2023,Corporate credit card
2696699,16550637,Fine Dining,Michelin Star Restaurant,4366,2/24/2023,Amex Platinum
8309621,14195527,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
12975039,11372182,Travel Booking,International Flight,28221,3/18/2023,Corporate credit card
8329689,4288592,Fine Dining,Michelin Star Restaurant,4393,1/1/2023,Amex Platinum
8452947,5788708,Fine Dining,Michelin Star Restaurant,4402,1/1/2023,Amex Platinum
8125251,13480983,Fine Dining,Michelin Star Restaurant,4410,6/15/2023,Corporate credit card
379344,12881240,Travel Booking,International Flight,28240,6/15/2023,Corporate credit card
5372753,869846,Fine Dining,Michelin Star Restaurant,4422,1/1/2023,Amex Platinum
14590449,14743842,Fine Dining,Michelin Star Restaurant,4438,1/1/2023,Amex Platinum
4556727,854986,Travel Booking,International Flight,28251,6/15/2023,Corporate credit card
13964595,16222479,Luxury Shopping,Gucci,50696,1/1/2023,Corporate credit card
1537012,116938,Luxury Shopping,IPhone,50696,1/1/2023,Corporate credit card
11929833,15591613,Fine Dining,Michelin Star Restaurant,4480,3/2/2023,Amex Platinum
907502,12379349,Luxury Shopping,Gucci,50696,6/15/2023,Amex Platinum
2797339,1107129,Fine Dining,Michelin Star Restaurant,4489,1/1/2023,Amex Platinum
12529513,14217626,Fine Dining,Michelin Star Restaurant,4502,1/1/2023,Corporate credit card
6935284,9349665,Travel Booking,International Flight,28304,2/7/2023,Corporate credit card
14004286,175966,Fine Dining,Michelin Star Restaurant,4503,1/1/2023,Amex Platinum
10680184,8649031,Travel Booking,International Flight,28388,1/1/2023,Corporate credit card
14785494,5123476,Travel Booking,International Flight,28388,1/1/2023,Amex Platinum
819132,11910749,Health Insurance Premium,Healthify,48779,1/1/2023,Corporate credit card
1233111,16184959,Health Insurance Premium,Healthify,48823,3/30/2023,Amex Platinum
3573325,4428128,Fine Dining,Michelin Star Restaurant,4524,1/1/2023,Corporate credit card
8281750,2533662,Travel Booking,International Flight,28391,6/15/2023,Amex Platinum
13245571,12612691,Fine Dining,Michelin Star Restaurant,4526,1/1/2023,Corporate credit card
8733737,15670145,Luxury Shopping,Gucci,50696,1/13/2023,Amex Platinum
10919600,5710106,Fine Dining,Michelin Star Restaurant,4560,6/15/2023,Corporate credit card
13286258,4865008,Health Insurance Premium,Healthify,48834,1/1/2023,Corporate credit card
4473788,808024,Technology Investment,IPhone,50696,1/1/2023,Corporate credit card
337895,360354,Health Insurance Premium,Healthify,48863,5/17/2023,Amex Platinum
3019704,8333690,Fine Dining,Michelin Star Restaurant,4564,6/15/2023,Corporate credit card
4400044,3035178,Fine Dining,Michelin Star Restaurant,4577,6/15/2023,Amex Platinum
5875503,3177989,Fine Dining,Michelin Star Restaurant,4588,1/1/2023,Corporate credit card
6575218,11557775,Health Insurance Premium,Healthify,48874,4/2/2023,Amex Platinum
1935978,4136065,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
7611125,10197032,Fine Dining,Michelin Star Restaurant,4595,1/1/2023,Amex Platinum
981556,2473672,Fine Dining,Michelin Star Restaurant,4643,1/1/2023,Amex Platinum
10844442,7548140,Fine Dining,Michelin Star Restaurant,4691,1/1/2023,Amex Platinum
10543937,13899015,Fine Dining,Michelin Star Restaurant,4695,1/1/2023,Corporate credit card
5473053,5507490,Fine Dining,Michelin Star Restaurant,4712,1/1/2023,Amex Platinum
15046868,4749642,Luxury Shopping,Gucci,50696,1/1/2023,Corporate credit card
9376008,1880815,Luxury Shopping,IPhone,50696,1/1/2023,Corporate credit card
12141950,6620427,Fine Dining,Michelin Star Restaurant,4733,6/15/2023,Corporate credit card
14659322,5654845,Health Insurance Premium,Healthify,48877,1/29/2023,Corporate credit card
6026158,6483123,Fine Dining,Michelin Star Restaurant,4739,1/1/2023,Corporate credit card
12042560,207166,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
10482862,15679022,Fine Dining,Michelin Star Restaurant,4740,1/16/2023,Amex Platinum
4102692,14521341,Fine Dining,Michelin Star Restaurant,4749,6/15/2023,Amex Platinum
12603991,306372,Fine Dining,Michelin Star Restaurant,4752,6/15/2023,Amex Platinum
15496675,14924944,Technology Investment,Gucci,50696,1/1/2023,Corporate credit card
14488502,16664834,Health Insurance Premium,Healthify,48900,1/1/2023,Corporate credit card
252995,8437313,Travel Booking,International Flight,28404,2/27/2023,Corporate credit card
6971322,8513296,Fine Dining,Michelin Star Restaurant,4765,6/15/2023,Corporate credit card
9434028,10867666,Fine Dining,Michelin Star Restaurant,4773,4/16/2023,Corporate credit card
12277104,8226486,Fine Dining,Michelin Star Restaurant,4779,1/1/2023,Amex Platinum
15522702,11685974,Fine Dining,Michelin Star Restaurant,4794,1/1/2023,Corporate credit card
12247486,10785366,Health Insurance Premium,Healthify,48940,1/1/2023,Amex Platinum
15207248,6333807,Fine Dining,Michelin Star Restaurant,4822,1/1/2023,Corporate credit card
13147612,14239663,Fine Dining,Michelin Star Restaurant,4843,1/1/2023,Corporate credit card
16641590,9003293,Travel Booking,International Flight,28417,1/1/2023,Corporate credit card
15676228,11421463,Fine Dining,Michelin Star Restaurant,4861,2/19/2023,Corporate credit card
6901444,2874704,Fine Dining,Michelin Star Restaurant,4865,6/15/2023,Amex Platinum
11196624,10215751,Fine Dining,Michelin Star Restaurant,4885,3/13/2023,Amex Platinum
14641643,16327435,Fine Dining,Michelin Star Restaurant,4888,1/1/2023,Corporate credit card
12041239,7188904,Travel Booking,International Flight,28425,1/1/2023,Amex Platinum
800431,7642296,Luxury Shopping,Gucci,50362,1/1/2023,Amex Platinum
4183720,780564,Fine Dining,Michelin Star Restaurant,4900,6/15/2023,Amex Platinum
5656488,7693285,Fine Dining,Michelin Star Restaurant,4905,2/6/2023,Corporate credit card
11999408,12310475,Technology Investment,Gucci,50696,4/9/2023,Amex Platinum
460206,14665356,Fine Dining,Michelin Star Restaurant,4907,6/6/2023,Corporate credit card
3834694,9139537,Travel Booking,International Flight,28451,1/1/2023,Corporate credit card
4826554,5758338,Fine Dining,Michelin Star Restaurant,4907,1/1/2023,Amex Platinum
13417326,7563404,Health Insurance Premium,Healthify,48945,1/21/2023,Corporate credit card
3562295,5246854,Fine Dining,Michelin Star Restaurant,4910,3/31/2023,Amex Platinum
13525217,3171553,Fine Dining,Michelin Star Restaurant,4964,2/16/2023,Corporate credit card
2933884,11579557,Travel Booking,International Flight,28457,1/1/2023,Corporate credit card
9417452,2811894,Travel Booking,International Flight,28497,5/6/2023,Amex Platinum
12203524,8509960,Fine Dining,Michelin Star Restaurant,4967,3/26/2023,Amex Platinum
5250790,9773007,Fine Dining,Michelin Star Restaurant,4982,6/15/2023,Corporate credit card
6080943,10172035,Technology Investment,IPhone,50696,1/1/2023,Corporate credit card
2017766,11345707,Travel Booking,International Flight,28500,1/1/2023,Amex Platinum
15666028,12922932,Fine Dining,Michelin Star Restaurant,5042,6/15/2023,Amex Platinum
11713633,16521655,Technology Investment,IPhone,50696,1/1/2023,Corporate credit card
15611530,14974636,Fine Dining,Michelin Star Restaurant,5052,1/1/2023,Corporate credit card
1645119,4137661,Fine Dining,Michelin Star Restaurant,5058,2/18/2023,Corporate credit card
16156625,16535305,Fine Dining,Michelin Star Restaurant,5075,2/19/2023,Amex Platinum
6486165,3567039,Fine Dining,Michelin Star Restaurant,5092,2/21/2023,Corporate credit card
1763660,3938678,Fine Dining,Michelin Star Restaurant,5102,1/1/2023,Corporate credit card
6286153,5375438,Fine Dining,Michelin Star Restaurant,5102,1/1/2023,Amex Platinum
8437353,11959814,Health Insurance Premium,Healthify,48952,1/1/2023,Amex Platinum
16081584,3745057,Travel Booking,International Flight,28511,1/3/2023,Corporate credit card
12390795,9616113,Fine Dining,Michelin Star Restaurant,5104,1/1/2023,Corporate credit card
11078146,6900850,Fine Dining,Michelin Star Restaurant,5123,1/1/2023,Corporate credit card
118540,13890725,Fine Dining,Michelin Star Restaurant,5136,4/27/2023,Amex Platinum
15267343,318945,Technology Investment,IPhone,50696,1/1/2023,Amex Platinum
15746822,14507833,Fine Dining,Michelin Star Restaurant,5146,1/1/2023,Corporate credit card
8552530,1370884,Fine Dining,Michelin Star Restaurant,5150,1/1/2023,Corporate credit card
2588117,6328162,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
11058584,5934152,Health Insurance Premium,Healthify,48957,1/1/2023,Corporate credit card
14344125,7563900,Travel Booking,International Flight,28535,1/1/2023,Amex Platinum
11641985,6915509,Fine Dining,Michelin Star Restaurant,5173,2/14/2023,Corporate credit card
4204795,15841455,Fine Dining,Michelin Star Restaurant,5197,1/1/2023,Corporate credit card
13709144,9627042,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
10085960,16006626,Luxury Shopping,Gucci,50696,3/4/2023,Corporate credit card
10607271,3380695,Travel Booking,International Flight,28536,1/13/2023,Amex Platinum
9448957,4544544,Fine Dining,Michelin Star Restaurant,5202,1/1/2023,Amex Platinum
12156207,12609236,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
16631251,5809160,Travel Booking,International Flight,28542,6/15/2023,Amex Platinum
5039962,11713836,Fine Dining,Michelin Star Restaurant,5204,6/8/2023,Amex Platinum
9483825,13367888,Fine Dining,Michelin Star Restaurant,5205,1/1/2023,Corporate credit card
10108837,10216119,Health Insurance Premium,Healthify,48974,1/1/2023,Corporate credit card
8045119,16272398,Travel Booking,International Flight,28559,4/15/2023,Amex Platinum
4556710,2445259,Fine Dining,Michelin Star Restaurant,5230,1/1/2023,Corporate credit card
13742001,12923805,Travel Booking,International Flight,28570,1/1/2023,Amex Platinum
14946178,15437595,Fine Dining,Michelin Star Restaurant,5233,6/1/2023,Corporate credit card
5911715,3781686,Fine Dining,Michelin Star Restaurant,5256,1/1/2023,Corporate credit card
1055689,10205747,Fine Dining,Michelin Star Restaurant,5261,6/15/2023,Amex Platinum
6748409,11145647,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
7090687,13550131,Fine Dining,Michelin Star Restaurant,5280,6/15/2023,Corporate credit card
15415452,16439790,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
1403225,10431967,Fine Dining,Michelin Star Restaurant,5280,6/15/2023,Amex Platinum
13671121,1133288,Travel Booking,International Flight,28589,1/1/2023,Amex Platinum
2162701,483799,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
6313435,7230788,Fine Dining,Michelin Star Restaurant,5312,1/29/2023,Amex Platinum
2611086,6640610,Fine Dining,Michelin Star Restaurant,5367,1/1/2023,Amex Platinum
5910437,2073673,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
1644170,7966002,Fine Dining,Michelin Star Restaurant,5376,5/1/2023,Corporate credit card
10611894,13760238,Health Insurance Premium,Healthify,49004,1/1/2023,Corporate credit card
294507,13423524,Health Insurance Premium,Healthify,49011,1/1/2023,Corporate credit card
25836,5718870,Health Insurance Premium,Healthify,49017,1/1/2023,Amex Platinum
11220502,1106036,Fine Dining,Michelin Star Restaurant,5378,5/6/2023,Amex Platinum
16278407,12038960,Technology Investment,IPhone,50696,1/1/2023,Corporate credit card
14238986,2893174,Fine Dining,Michelin Star Restaurant,5387,1/3/2023,Corporate credit card
6281168,7084234,Travel Booking,International Flight,28598,1/1/2023,Corporate credit card
12027771,2433851,Technology Investment,Gucci,50696,6/15/2023,Amex Platinum
6029813,11788554,Fine Dining,Michelin Star Restaurant,5391,6/15/2023,Amex Platinum
6553926,7041973,Health Insurance Premium,Healthify,49038,1/1/2023,Amex Platinum
9595769,16774221,Technology Investment,IPhone,50696,1/1/2023,Amex Platinum
12324478,6409890,Fine Dining,Michelin Star Restaurant,5422,1/1/2023,Amex Platinum
3231033,3596162,Fine Dining,Michelin Star Restaurant,5438,1/1/2023,Amex Platinum
8662088,11987385,Fine Dining,Michelin Star Restaurant,5447,1/1/2023,Amex Platinum
14829853,13495769,Fine Dining,Michelin Star Restaurant,5449,1/1/2023,Corporate credit card
9593653,7621759,Fine Dining,Michelin Star Restaurant,5457,1/1/2023,Amex Platinum
9161436,5264463,Fine Dining,Michelin Star Restaurant,5473,5/17/2023,Amex Platinum
10413408,13065668,Fine Dining,Michelin Star Restaurant,5499,1/1/2023,Amex Platinum
5847968,4234772,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
5763651,16096902,Travel Booking,International Flight,28599,6/15/2023,Amex Platinum
8049462,2791106,Fine Dining,Michelin Star Restaurant,5502,1/1/2023,Corporate credit card
6568827,7892363,Travel Booking,International Flight,28604,6/15/2023,Corporate credit card
9006724,16262321,Fine Dining,Michelin Star Restaurant,5530,1/10/2023,Amex Platinum
15653687,1760664,Health Insurance Premium,Healthify,49077,3/20/2023,Corporate credit card
16749316,11113457,Fine Dining,Michelin Star Restaurant,5534,5/1/2023,Amex Platinum
7427236,3744535,Technology Investment,IPhone,50696,1/1/2023,Amex Platinum
16189582,1905598,Fine Dining,Michelin Star Restaurant,5537,1/1/2023,Corporate credit card
710466,8969655,Technology Investment,IPhone,50696,1/1/2023,Corporate credit card
31816,2973432,Fine Dining,Michelin Star Restaurant,5537,1/1/2023,Corporate credit card
7938369,8009480,Fine Dining,Michelin Star Restaurant,5544,2/13/2023,Amex Platinum
119351,16389358,Fine Dining,Michelin Star Restaurant,5555,1/1/2023,Corporate credit card
7142675,5672986,Fine Dining,Michelin Star Restaurant,5555,1/1/2023,Amex Platinum
4684416,14381771,Fine Dining,Michelin Star Restaurant,5558,1/1/2023,Corporate credit card
6475027,83554,Fine Dining,Michelin Star Restaurant,5573,1/1/2023,Amex Platinum
226035,104951,Fine Dining,Michelin Star Restaurant,5586,1/1/2023,Amex Platinum
12578246,9492042,Fine Dining,Michelin Star Restaurant,5603,1/1/2023,Corporate credit card
6719169,14688560,Luxury Shopping,Gucci,50696,1/8/2023,Amex Platinum
14777130,16430618,Travel Booking,International Flight,28622,1/1/2023,Amex Platinum
13289895,1466553,Travel Booking,International Flight,28633,6/15/2023,Corporate credit card
2867466,16761333,Fine Dining,Michelin Star Restaurant,5644,1/1/2023,Corporate credit card
1587726,7427486,Fine Dining,Michelin Star Restaurant,5647,1/1/2023,Corporate credit card
15860766,16371930,Travel Booking,International Flight,28643,2/16/2023,Amex Platinum
5584971,16042437,Fine Dining,Michelin Star Restaurant,5648,1/1/2023,Corporate credit card
13563185,13538064,Fine Dining,Michelin Star Restaurant,5726,3/9/2023,Corporate credit card
9796228,2054509,Travel Booking,International Flight,28646,1/1/2023,Corporate credit card
14572757,16664545,Fine Dining,Michelin Star Restaurant,5731,1/1/2023,Amex Platinum
9847700,6740110,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
10374087,6943974,Fine Dining,Michelin Star Restaurant,5749,2/5/2023,Corporate credit card
9741738,10180792,Fine Dining,Michelin Star Restaurant,5776,1/12/2023,Amex Platinum
4461033,6248075,Fine Dining,Michelin Star Restaurant,5794,1/1/2023,Amex Platinum
135531,14546167,Travel Booking,International Flight,28659,1/1/2023,Amex Platinum
7089573,14883331,Fine Dining,Michelin Star Restaurant,5833,1/1/2023,Amex Platinum
4824409,7660951,Fine Dining,Michelin Star Restaurant,5833,1/1/2023,Amex Platinum
5521666,3561956,Fine Dining,Michelin Star Restaurant,5850,1/1/2023,Corporate credit card
11553836,879786,Fine Dining,Michelin Star Restaurant,5851,1/5/2023,Corporate credit card
240635,4044011,Fine Dining,Michelin Star Restaurant,5865,1/1/2023,Amex Platinum
8456914,13379086,Fine Dining,Michelin Star Restaurant,5927,1/1/2023,Corporate credit card
9468291,15023802,Technology Investment,IPhone,50696,1/1/2023,Corporate credit card
4450246,1804205,Travel Booking,International Flight,28673,2/25/2023,Corporate credit card
8634708,15125412,Fine Dining,Michelin Star Restaurant,5935,1/1/2023,Amex Platinum
15609263,6227686,Fine Dining,Michelin Star Restaurant,5952,1/1/2023,Corporate credit card
12500316,14090534,Travel Booking,International Flight,28675,4/25/2023,Corporate credit card
2914141,14649173,Fine Dining,Michelin Star Restaurant,5968,1/1/2023,Amex Platinum
2925201,10355283,Health Insurance Premium,Healthify,49085,2/22/2023,Amex Platinum
8059208,7694284,Technology Investment,Gucci,50696,1/22/2023,Amex Platinum
13397652,11393389,Fine Dining,Michelin Star Restaurant,5968,1/1/2023,Amex Platinum
11923569,15514491,Fine Dining,Michelin Star Restaurant,5985,1/1/2023,Corporate credit card
5785005,15596937,Technology Investment,IPhone,50696,1/1/2023,Amex Platinum
12468692,5425671,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
15919122,16393799,Fine Dining,Michelin Star Restaurant,5987,1/1/2023,Corporate credit card
7584743,1078706,Luxury Shopping,Gucci,50696,1/1/2023,Corporate credit card
8769693,6180222,Fine Dining,Michelin Star Restaurant,5997,1/1/2023,Corporate credit card
15105707,3178891,Fine Dining,Michelin Star Restaurant,6001,1/1/2023,Amex Platinum
14232532,551565,Fine Dining,Michelin Star Restaurant,6003,2/2/2023,Amex Platinum
14166232,9174405,Fine Dining,Michelin Star Restaurant,6004,6/15/2023,Amex Platinum
8004238,357787,Travel Booking,International Flight,28687,1/29/2023,Amex Platinum
13228224,11181425,Travel Booking,International Flight,28708,1/19/2023,Corporate credit card
5688849,815411,Fine Dining,Michelin Star Restaurant,6007,1/1/2023,Amex Platinum
10230136,16283663,Luxury Shopping,IPhone,50696,1/1/2023,Corporate credit card
13941180,11677089,Fine Dining,Michelin Star Restaurant,6038,5/19/2023,Amex Platinum
16755580,10369031,Fine Dining,Michelin Star Restaurant,6071,1/1/2023,Amex Platinum
3548587,1656464,Fine Dining,Michelin Star Restaurant,6086,1/1/2023,Amex Platinum
7753358,5182676,Fine Dining,Michelin Star Restaurant,6099,4/2/2023,Corporate credit card
7357617,12709235,Travel Booking,International Flight,28728,1/1/2023,Corporate credit card
2953715,2988593,Health Insurance Premium,Healthify,49089,6/15/2023,Amex Platinum
11156864,10152711,Fine Dining,Michelin Star Restaurant,6119,1/1/2023,Corporate credit card
15016169,15966139,Fine Dining,Michelin Star Restaurant,6195,1/1/2023,Amex Platinum
9994132,11189222,Fine Dining,Michelin Star Restaurant,6229,6/8/2023,Amex Platinum
6845063,5197516,Fine Dining,Michelin Star Restaurant,6291,1/1/2023,Amex Platinum
11388888,1652281,Fine Dining,Michelin Star Restaurant,6292,1/1/2023,Corporate credit card
14244014,7482614,Travel Booking,International Flight,28736,2/6/2023,Corporate credit card
6956772,9389884,Health Insurance Premium,Healthify,49110,2/15/2023,Amex Platinum
10974697,8574754,Fine Dining,Michelin Star Restaurant,6299,1/1/2023,Amex Platinum
2746436,12941731,Travel Booking,International Flight,28786,6/15/2023,Corporate credit card
5055782,424433,Fine Dining,Michelin Star Restaurant,6303,1/1/2023,Amex Platinum
9111976,4082703,Travel Booking,International Flight,28797,1/1/2023,Corporate credit card
6535524,658719,Fine Dining,Michelin Star Restaurant,6335,1/1/2023,Amex Platinum
8771740,5341372,Fine Dining,Michelin Star Restaurant,6339,1/15/2023,Corporate credit card
209735,15920558,Health Insurance Premium,Healthify,49111,1/1/2023,Corporate credit card
13879531,16451109,Fine Dining,Michelin Star Restaurant,6355,1/1/2023,Corporate credit card
11864705,91793,Technology Investment,Gucci,50696,1/1/2023,Corporate credit card
2983749,12912072,Fine Dining,Michelin Star Restaurant,6376,6/15/2023,Corporate credit card
15955909,14690072,Health Insurance Premium,Healthify,49121,2/14/2023,Amex Platinum
8451616,1754751,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
8448215,15996090,Health Insurance Premium,Healthify,49134,1/1/2023,Amex Platinum
12617094,9078307,Fine Dining,Michelin Star Restaurant,6396,1/1/2023,Amex Platinum
2360950,284294,Fine Dining,Michelin Star Restaurant,6400,1/1/2023,Amex Platinum
3009057,10962049,Fine Dining,Michelin Star Restaurant,6406,1/1/2023,Corporate credit card
6900577,5262991,Fine Dining,Michelin Star Restaurant,6414,1/1/2023,Corporate credit card
13163324,12639705,Fine Dining,Michelin Star Restaurant,6418,6/15/2023,Corporate credit card
10738839,6545235,Travel Booking,International Flight,28867,6/15/2023,Corporate credit card
16479828,10287015,Health Insurance Premium,Healthify,49199,1/1/2023,Corporate credit card
3895200,5055926,Luxury Shopping,Gucci,50696,1/1/2023,Corporate credit card
1438542,2696861,Fine Dining,Michelin Star Restaurant,6419,2/17/2023,Corporate credit card
16150260,1955411,Fine Dining,Michelin Star Restaurant,6452,6/15/2023,Corporate credit card
7513978,1296433,Fine Dining,Michelin Star Restaurant,6467,1/1/2023,Corporate credit card
7691508,1252475,Fine Dining,Michelin Star Restaurant,6469,2/18/2023,Amex Platinum
11662287,14511765,Fine Dining,Michelin Star Restaurant,6498,1/1/2023,Amex Platinum
7373433,1429794,Fine Dining,Michelin Star Restaurant,6521,1/1/2023,Amex Platinum
8060517,9967673,Fine Dining,Michelin Star Restaurant,6522,1/1/2023,Corporate credit card
3427485,13607823,Fine Dining,Michelin Star Restaurant,6538,1/1/2023,Amex Platinum
6576981,3987644,Fine Dining,Michelin Star Restaurant,6554,1/1/2023,Corporate credit card
2279069,9611166,Luxury Shopping,Gucci,50696,1/1/2023,Corporate credit card
11191398,5897877,Travel Booking,International Flight,28880,1/1/2023,Amex Platinum
10294013,15805713,Fine Dining,Michelin Star Restaurant,6554,1/1/2023,Amex Platinum
12552640,1881795,Fine Dining,Michelin Star Restaurant,6585,3/4/2023,Corporate credit card
15126908,16656297,Health Insurance Premium,Healthify,49234,1/1/2023,Amex Platinum
16456691,6125034,Fine Dining,Michelin Star Restaurant,6596,1/1/2023,Amex Platinum
9854076,819948,Luxury Shopping,Gucci,50696,1/1/2023,Corporate credit card
12262256,1831874,Fine Dining,Michelin Star Restaurant,6599,1/16/2023,Amex Platinum
13609092,9043127,Fine Dining,Michelin Star Restaurant,6602,1/1/2023,Corporate credit card
12485333,15483278,Fine Dining,Michelin Star Restaurant,6606,1/1/2023,Amex Platinum
12365792,2977923,Fine Dining,Michelin Star Restaurant,6643,1/25/2023,Amex Platinum
741192,5081166,Fine Dining,Michelin Star Restaurant,6662,4/6/2023,Amex Platinum
10525146,9189096,Travel Booking,International Flight,28880,1/1/2023,Amex Platinum
3892600,12928760,Technology Investment,Gucci,50696,1/1/2023,Amex Platinum
5521786,4271383,Fine Dining,Michelin Star Restaurant,6668,1/1/2023,Amex Platinum
1728905,8514778,Fine Dining,Michelin Star Restaurant,6678,6/15/2023,Amex Platinum
2622724,1866567,Fine Dining,Michelin Star Restaurant,6679,1/31/2023,Amex Platinum
32316,6186965,Fine Dining,Michelin Star Restaurant,6739,4/17/2023,Amex Platinum
2995873,14074360,Fine Dining,Michelin Star Restaurant,6748,1/1/2023,Corporate credit card
6657372,14673079,Technology Investment,Gucci,50696,1/1/2023,Amex Platinum
5407634,387273,Fine Dining,Michelin Star Restaurant,6764,2/4/2023,Amex Platinum
12573310,12677364,Fine Dining,Michelin Star Restaurant,6767,3/3/2023,Corporate credit card
4175018,11817294,Travel Booking,International Flight,28890,1/1/2023,Corporate credit card
7426361,12228001,Fine Dining,Michelin Star Restaurant,6772,6/15/2023,Corporate credit card
1763709,1062582,Fine Dining,Michelin Star Restaurant,6780,1/1/2023,Corporate credit card
9611253,10198685,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
11092930,1281534,Fine Dining,Michelin Star Restaurant,6788,1/1/2023,Amex Platinum
3279349,5805528,Fine Dining,Michelin Star Restaurant,6810,1/1/2023,Amex Platinum
4397964,7452492,Fine Dining,Michelin Star Restaurant,6823,6/15/2023,Corporate credit card
14118738,8941954,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
13395601,80888,Technology Investment,IPhone,50696,1/1/2023,Amex Platinum
9622759,2916542,Travel Booking,International Flight,28913,6/15/2023,Amex Platinum
15999515,12172270,Fine Dining,Michelin Star Restaurant,6825,6/15/2023,Corporate credit card
11273808,6381516,Fine Dining,Michelin Star Restaurant,6842,1/1/2023,Amex Platinum
16581844,12328543,Fine Dining,Michelin Star Restaurant,6854,1/1/2023,Amex Platinum
2057201,12429648,Technology Investment,IPhone,50696,1/1/2023,Corporate credit card
9803897,2339224,Travel Booking,International Flight,28930,1/31/2023,Amex Platinum
917272,4497703,Travel Booking,International Flight,28936,1/1/2023,Amex Platinum
3140223,9514166,Fine Dining,Michelin Star Restaurant,6861,3/31/2023,Amex Platinum
6030261,626060,Fine Dining,Michelin Star Restaurant,6910,3/3/2023,Corporate credit card
3584247,321627,Travel Booking,International Flight,28940,1/1/2023,Amex Platinum
2764344,3097967,Fine Dining,Michelin Star Restaurant,6918,1/24/2023,Corporate credit card
4991826,3735844,Fine Dining,Michelin Star Restaurant,6937,1/1/2023,Amex Platinum
16294978,12300266,Fine Dining,Michelin Star Restaurant,6940,1/1/2023,Corporate credit card
13591597,3249003,Fine Dining,Michelin Star Restaurant,6948,1/1/2023,Corporate credit card
13709120,671567,Fine Dining,Michelin Star Restaurant,6963,6/15/2023,Amex Platinum
11347605,13891186,Luxury Shopping,Gucci,50696,1/1/2023,Corporate credit card
215924,11602796,Travel Booking,International Flight,28958,1/1/2023,Corporate credit card
3015258,12897804,Fine Dining,Michelin Star Restaurant,6972,1/1/2023,Corporate credit card
4978758,10011696,Fine Dining,Michelin Star Restaurant,6974,1/1/2023,Amex Platinum
12652193,201059,Fine Dining,Michelin Star Restaurant,6999,1/1/2023,Amex Platinum
14556501,14724990,Luxury Shopping,Gucci,50696,1/1/2023,Corporate credit card
13481706,13550403,Health Insurance Premium,Healthify,49270,1/1/2023,Corporate credit card
11662377,15489442,Health Insurance Premium,Healthify,49288,1/1/2023,Corporate credit card
15648635,10929345,Fine Dining,Michelin Star Restaurant,7003,1/15/2023,Amex Platinum
3836442,2651196,Fine Dining,Michelin Star Restaurant,7021,5/1/2023,Corporate credit card
539895,2017410,Fine Dining,Michelin Star Restaurant,7030,1/1/2023,Amex Platinum
2939709,8364446,Fine Dining,Michelin Star Restaurant,7041,3/3/2023,Amex Platinum
2231184,4627906,Travel Booking,International Flight,29019,1/1/2023,Corporate credit card
12505519,6181844,Fine Dining,Michelin Star Restaurant,7056,1/1/2023,Amex Platinum
